class_id,school_id,municipality_code,grade,section,class_name,academic_year,max_students,classroom_number,is_active,created_at,updated_at
CLS-00199,101-SCH-010,101,5,A,5.A,2024-2025,26,L147,True,2026-02-27T13:34:07.848014,2026-02-27T13:34:07.848015
CLS-00200,101-SCH-010,101,5,B,5.B,2024-2025,21,L305,True,2026-02-27T13:34:07.848016,2026-02-27T13:34:07.848017
CLS-00201,101-SCH-010,101,5,C,5.C,2024-2025,24,L154,True,2026-02-27T13:34:07.848018,2026-02-27T13:34:07.848019
CLS-00202,101-SCH-010,101,6,A,6.A,2024-2025,25,L118,True,2026-02-27T13:34:07.848021,2026-02-27T13:34:07.848021
CLS-00203,101-SCH-010,101,6,B,6.B,2024-2025,24,L276,True,2026-02-27T13:34:07.848023,2026-02-27T13:34:07.848024
CLS-00204,101-SCH-010,101,7,A,7.A,2024-2025,27,L283,True,2026-02-27T13:34:07.848026,2026-02-27T13:34:07.848026
CLS-00205,101-SCH-010,101,7,B,7.B,2024-2025,21,L232,True,2026-02-27T13:34:07.848028,2026-02-27T13:34:07.848029
CLS-00206,101-SCH-010,101,8,A,8.A,2024-2025,28,L333,True,2026-02-27T13:34:07.848030,2026-02-27T13:34:07.848031
CLS-00207,101-SCH-010,101,8,B,8.B,2024-2025,20,L123,True,2026-02-27T13:34:07.848033,2026-02-27T13:34:07.848033
CLS-00208,101-SCH-010,101,9,A,9.A,2024-2025,22,L344,True,2026-02-27T13:34:07.848035,2026-02-27T13:34:07.848036
CLS-00209,101-SCH-010,101,9,B,9.B,2024-2025,20,L301,True,2026-02-27T13:34:07.848037,2026-02-27T13:34:07.848038
CLS-00210,101-SCH-010,101,9,C,9.C,2024-2025,25,L329,True,2026-02-27T13:34:07.848039,2026-02-27T13:34:07.848040
CLS-00211,101-SCH-011,101,0,A,0.A,2024-2025,28,L195,True,2026-02-27T13:34:07.848042,2026-02-27T13:34:07.848043
CLS-00212,101-SCH-011,101,0,B,0.B,2024-2025,21,L211,True,2026-02-27T13:34:07.848044,2026-02-27T13:34:07.848045
CLS-00213,101-SCH-011,101,0,C,0.C,2024-2025,21,L294,True,2026-02-27T13:34:07.848047,2026-02-27T13:34:07.848047
CLS-00214,101-SCH-011,101,1,A,1.A,2024-2025,24,L204,True,2026-02-27T13:34:07.848049,2026-02-27T13:34:07.848050
CLS-00215,101-SCH-011,101,1,B,1.B,2024-2025,22,L280,True,2026-02-27T13:34:07.848051,2026-02-27T13:34:07.848052
CLS-00216,101-SCH-011,101,2,A,2.A,2024-2025,27,L143,True,2026-02-27T13:34:07.848054,2026-02-27T13:34:07.848055
CLS-00217,101-SCH-011,101,3,A,3.A,2024-2025,25,L203,True,2026-02-27T13:34:07.848056,2026-02-27T13:34:07.848057
CLS-00218,101-SCH-011,101,3,B,3.B,2024-2025,24,L253,True,2026-02-27T13:34:07.848058,2026-02-27T13:34:07.848059
CLS-00219,101-SCH-011,101,3,C,3.C,2024-2025,25,L301,True,2026-02-27T13:34:07.848061,2026-02-27T13:34:07.848061
CLS-00220,101-SCH-011,101,4,A,4.A,2024-2025,23,L215,True,2026-02-27T13:34:07.848064,2026-02-27T13:34:07.848065
CLS-00221,101-SCH-011,101,5,A,5.A,2024-2025,20,L277,True,2026-02-27T13:34:07.848067,2026-02-27T13:34:07.848068
CLS-00222,101-SCH-011,101,5,B,5.B,2024-2025,24,L246,True,2026-02-27T13:34:07.848069,2026-02-27T13:34:07.848070
CLS-00223,101-SCH-011,101,6,A,6.A,2024-2025,21,L208,True,2026-02-27T13:34:07.848072,2026-02-27T13:34:07.848072
CLS-00224,101-SCH-011,101,7,A,7.A,2024-2025,21,L217,True,2026-02-27T13:34:07.848074,2026-02-27T13:34:07.848075
CLS-00225,101-SCH-011,101,7,B,7.B,2024-2025,20,L312,True,2026-02-27T13:34:07.848077,2026-02-27T13:34:07.848077
CLS-00226,101-SCH-011,101,8,A,8.A,2024-2025,27,L156,True,2026-02-27T13:34:07.848079,2026-02-27T13:34:07.848080
CLS-00227,101-SCH-011,101,8,B,8.B,2024-2025,25,L172,True,2026-02-27T13:34:07.848081,2026-02-27T13:34:07.848082
CLS-00228,101-SCH-011,101,8,C,8.C,2024-2025,27,L198,True,2026-02-27T13:34:07.848084,2026-02-27T13:34:07.848084
CLS-00229,101-SCH-011,101,9,A,9.A,2024-2025,24,L311,True,2026-02-27T13:34:07.848086,2026-02-27T13:34:07.848087
CLS-00230,101-SCH-011,101,9,B,9.B,2024-2025,26,L291,True,2026-02-27T13:34:07.848088,2026-02-27T13:34:07.848089
CLS-00231,101-SCH-012,101,0,A,0.A,2024-2025,23,L126,True,2026-02-27T13:34:07.848091,2026-02-27T13:34:07.848091
CLS-00232,101-SCH-012,101,0,B,0.B,2024-2025,20,L150,True,2026-02-27T13:34:07.848093,2026-02-27T13:34:07.848094
CLS-00233,101-SCH-012,101,1,A,1.A,2024-2025,25,L229,True,2026-02-27T13:34:07.848096,2026-02-27T13:34:07.848096
CLS-00234,101-SCH-012,101,2,A,2.A,2024-2025,24,L189,True,2026-02-27T13:34:07.848098,2026-02-27T13:34:07.848099
CLS-00235,101-SCH-012,101,2,B,2.B,2024-2025,20,L313,True,2026-02-27T13:34:07.848101,2026-02-27T13:34:07.848101
CLS-00236,101-SCH-012,101,2,C,2.C,2024-2025,27,L346,True,2026-02-27T13:34:07.848103,2026-02-27T13:34:07.848103
CLS-00237,101-SCH-012,101,3,A,3.A,2024-2025,26,L142,True,2026-02-27T13:34:07.848105,2026-02-27T13:34:07.848106
CLS-00238,101-SCH-012,101,3,B,3.B,2024-2025,23,L255,True,2026-02-27T13:34:07.848108,2026-02-27T13:34:07.848108
CLS-00239,101-SCH-012,101,4,A,4.A,2024-2025,20,L230,True,2026-02-27T13:34:07.848110,2026-02-27T13:34:07.848111
CLS-00240,101-SCH-012,101,5,A,5.A,2024-2025,27,L230,True,2026-02-27T13:34:07.848113,2026-02-27T13:34:07.848113
CLS-00241,101-SCH-012,101,5,B,5.B,2024-2025,22,L228,True,2026-02-27T13:34:07.848115,2026-02-27T13:34:07.848116
CLS-00242,101-SCH-012,101,6,A,6.A,2024-2025,28,L170,True,2026-02-27T13:34:07.848117,2026-02-27T13:34:07.848118
CLS-00243,101-SCH-012,101,6,B,6.B,2024-2025,26,L232,True,2026-02-27T13:34:07.848120,2026-02-27T13:34:07.848120
CLS-00244,101-SCH-012,101,6,C,6.C,2024-2025,28,L146,True,2026-02-27T13:34:07.848122,2026-02-27T13:34:07.848123
CLS-00245,101-SCH-012,101,7,A,7.A,2024-2025,20,L211,True,2026-02-27T13:34:07.848129,2026-02-27T13:34:07.848130
CLS-00246,101-SCH-012,101,7,B,7.B,2024-2025,28,L131,True,2026-02-27T13:34:07.848132,2026-02-27T13:34:07.848132
CLS-00247,101-SCH-012,101,7,C,7.C,2024-2025,26,L133,True,2026-02-27T13:34:07.848134,2026-02-27T13:34:07.848134
CLS-00248,101-SCH-012,101,8,A,8.A,2024-2025,28,L233,True,2026-02-27T13:34:07.848136,2026-02-27T13:34:07.848137
CLS-00249,101-SCH-012,101,8,B,8.B,2024-2025,23,L153,True,2026-02-27T13:34:07.848139,2026-02-27T13:34:07.848139
CLS-00250,101-SCH-012,101,8,C,8.C,2024-2025,24,L227,True,2026-02-27T13:34:07.848141,2026-02-27T13:34:07.848142
CLS-00251,101-SCH-012,101,9,A,9.A,2024-2025,24,L267,True,2026-02-27T13:34:07.848143,2026-02-27T13:34:07.848144
CLS-00252,101-SCH-012,101,9,B,9.B,2024-2025,28,L108,True,2026-02-27T13:34:07.848146,2026-02-27T13:34:07.848146
